CD_SAFRA;CD_UPNIVEL1;DE_UPNIVEL1;CD_UPNIVEL3;NO_CORTE;DE_VARIED;ANO;QT_AREA;LARVAS_METRO
22324;20341;Fazenda Sao Pedro;11;4;RB867515;2022;5,5;0
22223;20341;Fazenda Sao Pedro;12;3;RB867515;2022;23,45;0
22324;20341;Fazenda Sao Pedro;13;4;RB867515;2022;16,22;0
22324;20341;Fazenda Sao Pedro;14;2;SP83-2847;2022;6,91;0
22425;20341;Fazenda Sao Pedro;14;3;SP83-2847;2023;6,91;0
22627;20341;Fazenda Sao Pedro;14;5;SP83-2847;2026;6,91;0,43
22425;20341;Fazenda Sao Pedro;15;3;SP83-2847;2023;3,31;0
22627;20341;Fazenda Sao Pedro;15;5;SP83-2847;2026;3,31;0
22324;20341;Fazenda Sao Pedro;16;2;SP83-2847;2022;4,62;0
22425;20341;Fazenda Sao Pedro;16;3;SP83-2847;2023;4,62;0
22627;20341;Fazenda Sao Pedro;16;5;SP83-2847;2026;4,62;0
22122;20343;Fazenda Agua Funda;1;1;SP83-5073;2021;2,55;0
22324;20343;Fazenda Agua Funda;1;3;SP83-5073;2022;2,55;0
22324;20343;Fazenda Agua Funda;3;3;SP83-5073;2022;3,55;0
22122;20343;Fazenda Agua Funda;4;1;SP83-5073;2021;2,51;0
22324;20343;Fazenda Agua Funda;5;3;SP83-5073;2022;2,43;0
22122;20343;Fazenda Agua Funda;7;1;SP83-5073;2021;1,63;0
22324;20343;Fazenda Agua Funda;7;3;SP83-5073;2022;1,63;0
22324;20344;Fazenda Santa Maria;15;3;RB867515;2022;51,78;0
22324;20344;Fazenda Santa Maria;16;3;RB867515;2022;38,74;0
22324;20344;Fazenda Santa Maria;17;3;SP83-5073;2022;0,72;0
22122;20344;Fazenda Santa Maria;19;1;SP83-5073;2021;4,87;0
22324;20344;Fazenda Santa Maria;19;3;SP83-5073;2022;4,87;0
22324;20344;Fazenda Santa Maria;21;3;SP83-5073;2022;3,81;0
22122;20344;Fazenda Santa Maria;22;1;SP83-5073;2021;3,32;0
22324;20344;Fazenda Santa Maria;24;3;SP83-5073;2022;4,29;0
22122;20344;Fazenda Santa Maria;25;1;SP83-5073;2021;2,5;0
22223;20345;Sitio Rancho Alegre;1;0;RB975242;2021;21,78;0
22425;20345;Sitio Rancho Alegre;1;2;RB975242;2023;24,57;0
22627;20345;Sitio Rancho Alegre;1;4;RB975242;2025;24,57;0
22425;20345;Sitio Rancho Alegre;3;2;RB975242;2023;50,34;0
22627;20345;Sitio Rancho Alegre;3;4;RB975242;2025;25,17;0
22223;20345;Sitio Rancho Alegre;4;0;RB975242;2021;18,68;0
22425;20345;Sitio Rancho Alegre;4;2;RB975242;2023;21,21;0
22425;20346;Estancia Sao Francisco;1;2;RB975242;2023;12,71;0
22627;20346;Estancia Sao Francisco;1;4;RB975242;2025;12,71;0
22425;20346;Estancia Sao Francisco;2;2;RB975242;2023;11,15;0
22425;20346;Estancia Sao Francisco;3;2;RB975242;2023;13,84;0
22627;20346;Estancia Sao Francisco;3;4;RB975242;2025;13,84;0
22223;20348;Estância Pedrini;1;7;RB867515;2021;2,64;0
22223;20348;Estância Pedrini;2;7;RB867515;2021;19,04;0
22223;20348;Estância Pedrini;4;7;RB867515;2021;24,6;0
22223;20348;Estância Pedrini;5;7;RB867515;2021;11,4;0
22223;20348;Estância Pedrini;7;7;CTC15;2021;10,5;0
22223;20348;Estância Pedrini;9;7;RB867515;2021;9,97;0
22223;20348;Estância Pedrini;11;7;RB867515;2021;7,57;0
22223;20362;Fazenda Bom Sucesso;1;3;RB867515;2021;1,44;0
22324;20362;Fazenda Bom Sucesso;1;4;RB867515;2022;1,44;0
22425;20362;Fazenda Bom Sucesso;1;5;RB867515;2023;1,44;0
22223;20362;Fazenda Bom Sucesso;3;3;RB867515;2021;8,03;0
22324;20362;Fazenda Bom Sucesso;3;4;RB867515;2022;8,03;0
22425;20362;Fazenda Bom Sucesso;3;5;RB867515;2023;8,03;0
22223;20362;Fazenda Bom Sucesso;5;3;RB867515;2021;6,21;0
22324;20362;Fazenda Bom Sucesso;5;4;RB867515;2022;6,21;0,81
22425;20362;Fazenda Bom Sucesso;5;5;RB867515;2023;6,21;0
22223;20362;Fazenda Bom Sucesso;7;3;RB867515;2021;13,07;0
22324;20362;Fazenda Bom Sucesso;7;4;RB867515;2022;13,07;0
22425;20362;Fazenda Bom Sucesso;7;5;RB867515;2023;13,07;0
22223;20362;Fazenda Bom Sucesso;8;1;RB975242;2022;13,25;0
22425;20362;Fazenda Bom Sucesso;8;3;RB975242;2023;13,25;0
22223;20362;Fazenda Bom Sucesso;9;1;RB975242;2022;6,54;0
22425;20362;Fazenda Bom Sucesso;9;3;RB975242;2023;6,54;0
22223;20362;Fazenda Bom Sucesso;10;1;RB975242;2022;7,25;0
22223;20362;Fazenda Bom Sucesso;11;1;RB975242;2022;2,4;0
22223;20362;Fazenda Bom Sucesso;12;1;RB975242;2022;6,08;0
22425;20362;Fazenda Bom Sucesso;12;3;RB975242;2023;6,08;0
22223;20372;Fazenda Santa Ines;3;4;RB867515;2021;11,03;0
22324;20372;Fazenda Santa Ines;3;5;RB867515;2022;11,03;0
22324;20372;Fazenda Santa Ines;5;5;RB867515;2022;6,44;0
22223;20372;Fazenda Santa Ines;7;4;RB867515;2021;6,73;0
22324;20372;Fazenda Santa Ines;7;5;RB867515;2022;6,73;0
22223;20372;Fazenda Santa Ines;12;4;RB867515;2021;2,63;0
22324;20372;Fazenda Santa Ines;12;5;RB867515;2022;2,63;0
22223;20372;Fazenda Santa Ines;13;5;RB867515;2021;1,27;0
22324;20372;Fazenda Santa Ines;13;6;RB867515;2022;1,27;0
22324;20372;Fazenda Santa Ines;14;6;RB867515;2022;6,49;0
22223;20372;Fazenda Santa Ines;15;5;RB867515;2021;3;0
22223;20373;Fazenda Vila Rica;1;3;SP83-5073;2021;37,95;0
22425;20373;Fazenda Vila Rica;1;5;SP83-5073;2023;37,95;0,03
22425;20373;Fazenda Vila Rica;2;5;SP83-5073;2023;7,9;0
22223;20373;Fazenda Vila Rica;5;3;SP83-5073;2021;3,58;0
22223;20373;Fazenda Vila Rica;9;4;SP83-5073;2021;5,36;0,19
22324;20373;Fazenda Vila Rica;11;0;ADEF;2022;11,66;0,26
22324;20373;Fazenda Vila Rica;12;0;ADEF;2022;0,71;0
22324;20373;Fazenda Vila Rica;13;0;ADEF;2022;1,54;0
22223;20373;Fazenda Vila Rica;14;4;SP83-2847;2021;6,57;0,15
22324;20373;Fazenda Vila Rica;15;0;ADEF;2022;3,67;1,09
22324;20373;Fazenda Vila Rica;16;0;ADEF;2022;1,34;0
22324;20373;Fazenda Vila Rica;17;0;ADEF;2022;0,62;0
22324;20373;Fazenda Vila Rica;19;0;ADEF;2022;3,01;1
22223;20373;Fazenda Vila Rica;20;4;SP83-2847;2021;2,59;0
22324;20373;Fazenda Vila Rica;21;0;ADEF;2022;2,09;0,48
22223;20375;Fazenda Nossa Senhora Aparecida;1;4;SP83-2847;2021;4,27;0
22425;20375;Fazenda Nossa Senhora Aparecida;1;6;SP83-2847;2023;4,27;0
22223;20375;Fazenda Nossa Senhora Aparecida;3;4;SP83-2847;2021;1,89;0,53
22223;20375;Fazenda Nossa Senhora Aparecida;5;4;SP83-2847;2021;2,02;0
22223;20375;Fazenda Nossa Senhora Aparecida;7;4;SP83-2847;2021;3,98;0
22425;20375;Fazenda Nossa Senhora Aparecida;7;6;SP83-2847;2023;3,98;0
22223;20375;Fazenda Nossa Senhora Aparecida;9;4;SP83-2847;2021;4,76;0
22425;20375;Fazenda Nossa Senhora Aparecida;9;6;SP83-2847;2023;4,76;0
22223;20375;Fazenda Nossa Senhora Aparecida;12;4;SP83-2847;2021;1,87;0
22223;20375;Fazenda Nossa Senhora Aparecida;14;4;SP83-2847;2021;1,04;0
22223;20375;Fazenda Nossa Senhora Aparecida;16;4;SP83-2847;2021;1,46;0
22223;20375;Fazenda Nossa Senhora Aparecida;18;4;SP83-2847;2021;7,39;0
22425;20375;Fazenda Nossa Senhora Aparecida;18;6;SP83-2847;2023;7,39;0
22425;20375;Fazenda Nossa Senhora Aparecida;19;6;SP83-2847;2023;4,62;0
22223;20375;Fazenda Nossa Senhora Aparecida;20;4;SP83-2847;2021;0,77;0
22223;20375;Fazenda Nossa Senhora Aparecida;21;4;SP83-2847;2021;30,94;0,06
22425;20375;Fazenda Nossa Senhora Aparecida;22;5;SP83-2847;2023;11,11;0
22223;20375;Fazenda Nossa Senhora Aparecida;23;4;SP83-2847;2021;15,22;0
22425;20375;Fazenda Nossa Senhora Aparecida;23;6;SP83-2847;2023;15,22;0
22324;20392;Fazenda 3 Poderes;1;3;CTC9001;2022;16,68;0
22526;20392;Fazenda 3 Poderes;2;5;CTC9001;2024;3,84;0
22223;20392;Fazenda 3 Poderes;3;2;CTC9001;2021;12,92;0
22324;20392;Fazenda 3 Poderes;3;3;CTC9001;2022;12,92;0
22526;20392;Fazenda 3 Poderes;4;5;CTC9001;2024;50,5;0
22122;20392;Fazenda 3 Poderes;5;1;CTC9001;2021;25,35;0
22223;20392;Fazenda 3 Poderes;5;2;CTC9001;2021;25,35;0
22223;20392;Fazenda 3 Poderes;5;2;CTC9001;2022;25,35;0
22526;20392;Fazenda 3 Poderes;6;5;CTC9001;2024;44,86;0
22223;20392;Fazenda 3 Poderes;7;2;CTC9001;2021;20,4;0
22223;20392;Fazenda 3 Poderes;7;2;CTC9001;2022;20,4;0
22425;20392;Fazenda 3 Poderes;8;4;CTC9001;2024;21,81;0
22223;20392;Fazenda 3 Poderes;9;2;CTC9001;2021;22,18;0
22223;20392;Fazenda 3 Poderes;9;2;CTC9001;2022;11,09;0
22425;20392;Fazenda 3 Poderes;9;4;CTC9001;2024;11,09;0
22627;20395;Fazenda de Deus;1;2;CV7870;2025;12,92;0
22627;20395;Fazenda de Deus;2;2;CV7870;2025;4,53;0
22627;20395;Fazenda de Deus;3;2;CV7870;2025;19,1;0
22627;20395;Fazenda de Deus;4;2;CV7870;2025;12,73;0
22425;20400;Estancia Sao Geraldo;1;2;CTC9006;2023;11,2;0
22425;20400;Estancia Sao Geraldo;2;2;CTC9006;2023;4,66;0
22425;20400;Estancia Sao Geraldo;3;2;CTC9006;2023;5,52;0
22425;20401;Sitio Ebenezer;1;2;CTC9006;2023;12,1;0
22425;20401;Sitio Ebenezer;2;2;CTC9006;2023;6,16;0
22425;20401;Sitio Ebenezer;3;2;CTC9006;2023;18,43;0
22223;20407;Sítio São Lucas;2;5;RB867515;2021;3,58;0,28
22223;20407;Sítio São Lucas;4;5;RB867515;2021;1,16;0
22223;20407;Sítio São Lucas;6;5;RB867515;2021;4,56;1,32
22223;20407;Sítio São Lucas;9;5;RB867515;2021;3,91;0,26
22223;20407;Sítio São Lucas;11;5;RB867515;2021;1,54;0
22425;20408;Fazenda Santa Irene II;1;3;CTC9001BT;2024;4,04;0
22425;20408;Fazenda Santa Irene II;2;3;CTC9001BT;2024;27,88;0
22425;20408;Fazenda Santa Irene II;3;3;CTC9001BT;2024;10,55;0
22223;20408;Fazenda Santa Irene II;7;1;CTC9001BT;2022;26,19;0
22223;20408;Fazenda Santa Irene II;8;1;CTC9001BT;2022;11,49;0
22223;20408;Fazenda Santa Irene II;9;1;CTC9001BT;2022;43,31;0
22223;20408;Fazenda Santa Irene II;12;1;CTC9001BT;2022;40,49;0
22425;20408;Fazenda Santa Irene II;15;0;RB975952;2023;37,48;0
22627;20408;Fazenda Santa Irene II;15;2;RB975952;2025;43,75;0
22627;20408;Fazenda Santa Irene II;16;2;RB975952;2025;42,7;0
22223;20408;Fazenda Santa Irene II;17;7;RB966928;2021;8,51;0
22425;20408;Fazenda Santa Irene II;18;0;ADEF;2023;3,1;0
22223;20408;Fazenda Santa Irene II;19;7;RB966928;2021;8,16;0
22223;20408;Fazenda Santa Irene II;21;7;RB966928;2021;4,86;0
22425;20408;Fazenda Santa Irene II;21;0;ADEF;2023;4,86;0
22425;20408;Fazenda Santa Irene II;24;0;ADEF;2023;1,59;0
22223;20408;Fazenda Santa Irene II;25;7;RB966928;2021;2,94;0
22223;20408;Fazenda Santa Irene II;27;7;RB966928;2021;4,31;0
22425;20408;Fazenda Santa Irene II;27;0;ADEF;2023;4,31;0
22223;20408;Fazenda Santa Irene II;29;7;RB966928;2021;12,37;0
22425;20408;Fazenda Santa Irene II;30;0;ADEF;2023;6,97;0
22425;20408;Fazenda Santa Irene II;31;0;ADEF;2023;2,51;0
22425;20408;Fazenda Santa Irene II;33;3;CTC9001BT;2023;46,81;0
22526;20408;Fazenda Santa Irene II;33;4;CTC9001BT;2024;46,81;0
22425;20408;Fazenda Santa Irene II;34;3;CTC9001BT;2023;9,22;0
22122;20408;Fazenda Santa Irene II;2002;1;CTC9001BT;2021;3,74;0
22122;20408;Fazenda Santa Irene II;2009;1;CTC9001BT;2021;11,36;0,44
22122;20408;Fazenda Santa Irene II;2010;1;CTC9001BT;2021;2,54;0
22122;20408;Fazenda Santa Irene II;2012;1;CTC9001BT;2021;5;0,2
22627;20409;Sítio Santa Cruz;2;2;SP83-2847;2025;14,22;0
22223;20409;Sítio Santa Cruz;3;4;RB867515;2021;5,07;0
22627;20409;Sítio Santa Cruz;3;2;SP83-2847;2025;9,82;0
22223;20409;Sítio Santa Cruz;4;4;RB867515;2021;11,24;0
22627;20409;Sítio Santa Cruz;5;2;SP83-2847;2025;8,42;0
22223;20409;Sítio Santa Cruz;7;4;RB867515;2021;8,41;0
22425;20414;Sitio Santo Boa Esperanca;1;3;CTC9006;2023;6,7;0
22425;20414;Sitio Santo Boa Esperanca;5;3;RB985517;2023;1,72;0
22425;20414;Sitio Santo Boa Esperanca;6;3;RB975201;2023;0,84;0
22425;20415;Sitio Boa Esperanca;1;3;RB975201;2023;6,84;0
22425;20415;Sitio Boa Esperanca;2;3;RB975201;2023;1,43;0
22425;20415;Sitio Boa Esperanca;3;3;RB975201;2023;9,98;0,1
22425;20415;Sitio Boa Esperanca;4;3;RB975201;2023;8,23;0
22223;20420;Fazenda Astorga;1;0;RB975201;2022;18,92;0
22223;20420;Fazenda Astorga;2;0;RB975201;2022;24,8;0
22223;20420;Fazenda Astorga;3;0;RB975201;2022;20,79;0
22223;20420;Fazenda Astorga;4;0;RB975201;2022;13,49;0
22223;20426;Fazenda Nossa Senhora Aparecida;1;0;CTC9006;2021;37,61;0,24
22526;20426;Fazenda Nossa Senhora Aparecida;1;3;CTC9006;2025;37,61;0
22324;20426;Fazenda Nossa Senhora Aparecida;2;1;RB975201;2023;31,5;0
22627;20426;Fazenda Nossa Senhora Aparecida;2;4;RB975201;2025;63;0
22627;20426;Fazenda Nossa Senhora Aparecida;3;4;RB975201;2025;53,62;0
22425;20426;Fazenda Nossa Senhora Aparecida;4;2;RB975201;2023;3,54;0
22627;20426;Fazenda Nossa Senhora Aparecida;5;4;RB975201;2025;12,5;0,08
22425;20426;Fazenda Nossa Senhora Aparecida;6;2;RB975201;2023;11,79;0
22627;20426;Fazenda Nossa Senhora Aparecida;6;4;RB975201;2025;25,4;0
22425;20426;Fazenda Nossa Senhora Aparecida;7;2;RB975201;2023;40,99;0
22627;20426;Fazenda Nossa Senhora Aparecida;7;4;RB975201;2025;81,98;0
22627;20426;Fazenda Nossa Senhora Aparecida;8;4;RB975201;2025;12,52;0
22223;20426;Fazenda Nossa Senhora Aparecida;10;0;ADEF;2021;65,78;1,09
22223;20426;Fazenda Nossa Senhora Aparecida;11;0;ADEF;2021;9,02;4,55
22223;20426;Fazenda Nossa Senhora Aparecida;13;0;ADEF;2021;6,35;0
22223;20426;Fazenda Nossa Senhora Aparecida;14;0;ADEF;2021;12,53;0,64
22324;20431;Fazenda Estância Fernanda;1;7;SP83-5073;2022;17,54;0
22122;20431;Fazenda Estância Fernanda;2;5;SP83-5073;2021;15,15;0
22324;20431;Fazenda Estância Fernanda;3;7;SP83-5073;2022;8,56;0
22627;20431;Fazenda Estância Fernanda;3;2;RB127825;2025;15,78;0
22324;20431;Fazenda Estância Fernanda;5;7;SP83-5073;2022;9,88;0
22627;20431;Fazenda Estância Fernanda;5;2;CTC9006;2025;50,58;0
22122;20431;Fazenda Estância Fernanda;6;5;SP83-5073;2021;12,44;0
22324;20431;Fazenda Estância Fernanda;6;7;SP83-5073;2022;12,44;0
22324;20431;Fazenda Estância Fernanda;8;7;SP83-5073;2022;5,1;0
22324;20431;Fazenda Estância Fernanda;10;0;CTC9006;2022;17,2;0
22122;20431;Fazenda Estância Fernanda;12;5;SP83-5073;2021;4,68;0
22425;20431;Fazenda Estância Fernanda;12;1;CTC9006;2023;6,06;0
22324;20431;Fazenda Estância Fernanda;13;0;CTC9006;2022;28,18;0
22122;20431;Fazenda Estância Fernanda;14;5;SP83-5073;2021;12,7;0
22627;20431;Fazenda Estância Fernanda;15;2;RB127825;2025;35,98;0
