CD_SAFRA;CD_UPNIVEL1;DE_UPNIVEL1;CD_UPNIVEL3;NO_CORTE;DE_VARIED;ANO;QT_AREA_PROD;NINFAS_METRO
22526;20323;Fazenda Sao Manoel;8;2;RB975242;2024;22,94;0
22526;20323;Fazenda Sao Manoel;8;2;RB975242;2025;22,94;0,5
22122;20323;Fazenda Sao Manoel;9;3;RB966928;2021;30,24;0
22223;20323;Fazenda Sao Manoel;9;4;RB966928;2021;30,24;0
22425;20323;Fazenda Sao Manoel;9;1;RB867515;2023;30,38;0
22526;20323;Fazenda Sao Manoel;9;2;RB867515;2024;30,38;0
22526;20323;Fazenda Sao Manoel;9;2;RB867515;2025;30,38;0
22122;20323;Fazenda Sao Manoel;10;3;RB966928;2021;25,4;0,0139
22223;20323;Fazenda Sao Manoel;10;4;RB966928;2021;25,4;0
22425;20323;Fazenda Sao Manoel;10;1;RB867515;2023;25,51;0
22526;20323;Fazenda Sao Manoel;10;2;RB867515;2024;25,51;0
22122;20323;Fazenda Sao Manoel;11;3;RB966928;2021;29,88;0
22223;20323;Fazenda Sao Manoel;11;4;RB966928;2021;29,88;0
22425;20323;Fazenda Sao Manoel;11;1;RB867515;2023;29,83;0
22526;20323;Fazenda Sao Manoel;11;2;RB867515;2024;29,83;0
22526;20323;Fazenda Sao Manoel;11;2;RB867515;2025;29,83;0
22122;20323;Fazenda Sao Manoel;12;3;RB966928;2021;29,6;0,0417
22526;20323;Fazenda Sao Manoel;12;2;RB867515;2024;29,38;0
22526;20323;Fazenda Sao Manoel;12;2;RB867515;2025;29,38;0,1875
22223;20323;Fazenda Sao Manoel;13;4;RB966928;2021;23,54;0
22526;20323;Fazenda Sao Manoel;13;2;RB867515;2025;23,4;0
22122;20323;Fazenda Sao Manoel;14;3;RB966928;2021;40,43;0,0347
22223;20323;Fazenda Sao Manoel;14;4;RB966928;2021;40,43;0
22425;20323;Fazenda Sao Manoel;14;1;RB867515;2023;40,23;0
22526;20323;Fazenda Sao Manoel;14;2;RB867515;2024;40,23;0
22526;20323;Fazenda Sao Manoel;14;2;RB867515;2025;40,23;0,3125
22526;20323;Fazenda Sao Manoel;15;2;RB867515;2024;40,44;0
22526;20323;Fazenda Sao Manoel;15;2;RB867515;2025;40,44;0
22122;20323;Fazenda Sao Manoel;16;4;CTC15;2021;20,81;0
22223;20323;Fazenda Sao Manoel;16;5;CTC15;2021;20,81;0
22223;20323;Fazenda Sao Manoel;17;5;CTC15;2021;12,86;0
22425;20325;Fazenda Daniela;1;1;RB975242;2023;35,92;0
22526;20325;Fazenda Daniela;1;2;RB975242;2024;35,92;0
22526;20325;Fazenda Daniela;1;2;RB975242;2025;35,92;0
22425;20325;Fazenda Daniela;2;1;RB975242;2023;30,76;0
22526;20325;Fazenda Daniela;2;2;RB975242;2025;30,76;0
22627;20325;Fazenda Daniela;2;3;RB975242;2026;30,76;0
22223;20325;Fazenda Daniela;3;5;RB966928;2022;2,12;0
22425;20325;Fazenda Daniela;3;1;RB975242;2023;23,11;0
22526;20325;Fazenda Daniela;3;2;RB975242;2025;23,11;0
22627;20325;Fazenda Daniela;3;3;RB975242;2026;23,11;0
22425;20325;Fazenda Daniela;4;1;RB975242;2023;5,22;0
22425;20325;Fazenda Daniela;5;1;RB975242;2023;49,47;0
22526;20325;Fazenda Daniela;5;2;RB975242;2025;49,47;0
22627;20325;Fazenda Daniela;5;3;RB975242;2026;49,47;0
22223;20325;Fazenda Daniela;7;5;RB966928;2022;5,75;0
22425;20325;Fazenda Daniela;7;0;RB975242;2023;11,85;0
22526;20325;Fazenda Daniela;7;1;RB975242;2024;13,79;0
22627;20325;Fazenda Daniela;7;2;RB975242;2026;13,79;0
22425;20325;Fazenda Daniela;8;1;RB867515;2023;10,18;0
22526;20325;Fazenda Daniela;8;2;RB867515;2024;10,18;0
22223;20325;Fazenda Daniela;10;5;RB966928;2022;4,94;0
22223;20325;Fazenda Daniela;19;5;RB966928;2022;5,9;0
22223;20325;Fazenda Daniela;21;5;RB966928;2022;2,88;0
22223;20325;Fazenda Daniela;25;4;RB966928;2022;5,4;0
22122;20325;Fazenda Daniela;33;4;CTC15;2021;13,4;0,0417
22122;20327;Estancia 3A;1;2;SP83-2847;2021;4,32;0,3125
22223;20327;Estancia 3A;1;3;SP83-2847;2022;4,32;0
22324;20327;Estancia 3A;1;4;SP83-2847;2023;4,32;0
22526;20327;Estancia 3A;1;0;RB975201;2025;12,56;0,125
22627;20327;Estancia 3A;1;1;RB975201;2025;12,19;0
22627;20327;Estancia 3A;1;1;RB975201;2026;12,19;0
22122;20327;Estancia 3A;2;2;SP83-2847;2021;7,94;0
22223;20327;Estancia 3A;2;3;SP83-2847;2022;7,94;0
22324;20327;Estancia 3A;2;4;SP83-2847;2023;7,94;0
22425;20327;Estancia 3A;2;5;SP83-2847;2024;7,94;0,1875
22627;20327;Estancia 3A;2;1;RB975201;2025;19,73;0
22122;20327;Estancia 3A;3;2;SP83-2847;2021;11,39;0,1574
22223;20327;Estancia 3A;3;3;SP83-2847;2021;11,39;0
22223;20327;Estancia 3A;3;3;SP83-2847;2022;11,39;0
22324;20327;Estancia 3A;3;4;SP83-2847;2023;11,39;0
22425;20327;Estancia 3A;3;5;SP83-2847;2024;11,39;0
22627;20327;Estancia 3A;3;1;RB975201;2025;14,26;0
22627;20327;Estancia 3A;3;1;RB975201;2026;14,26;0
22122;20327;Estancia 3A;4;2;SP83-2847;2021;8,61;0,1111
22223;20327;Estancia 3A;4;3;SP83-2847;2021;8,61;0
22223;20327;Estancia 3A;4;3;SP83-2847;2022;8,61;0,0764
22324;20327;Estancia 3A;4;4;SP83-2847;2023;8,61;0,0208
22425;20327;Estancia 3A;4;5;SP83-2847;2024;8,61;0
22122;20327;Estancia 3A;5;4;SP83-2847;2021;14,39;0
22425;20327;Estancia 3A;5;1;RB975201;2023;21,93;0
22425;20327;Estancia 3A;5;1;RB975201;2024;21,93;0
22526;20327;Estancia 3A;5;2;RB975201;2024;21,93;0
22526;20327;Estancia 3A;5;2;RB975201;2025;21,93;0
22627;20327;Estancia 3A;5;3;RB975201;2026;21,93;0,5
22122;20327;Estancia 3A;6;4;SP83-2847;2021;23,63;0,0069
22223;20327;Estancia 3A;6;5;SP83-2847;2022;23,63;0
22425;20327;Estancia 3A;6;1;RB975201;2023;51,82;0
22425;20327;Estancia 3A;6;1;RB975201;2024;51,82;0
22526;20327;Estancia 3A;6;2;RB975201;2025;51,82;0,0208
22122;20327;Estancia 3A;7;4;SP83-2847;2021;9,16;0
22425;20327;Estancia 3A;7;1;RB975201;2023;37,65;0
22526;20327;Estancia 3A;7;2;RB975201;2024;37,65;0
22526;20327;Estancia 3A;7;2;RB975201;2025;37,65;0,0417
22627;20327;Estancia 3A;7;3;RB975201;2026;37,65;0
22122;20327;Estancia 3A;8;4;SP83-2847;2021;12,78;0
22223;20327;Estancia 3A;8;5;SP83-2847;2021;12,78;0
22223;20327;Estancia 3A;8;5;SP83-2847;2022;12,78;0
22425;20327;Estancia 3A;8;1;RB975201;2024;4,04;0
22122;20327;Estancia 3A;9;4;SP83-2847;2021;14,15;0,0347
22223;20327;Estancia 3A;9;5;SP83-2847;2021;14,15;0,0069
22223;20327;Estancia 3A;9;5;SP83-2847;2022;14,15;0
22223;20327;Estancia 3A;10;5;SP83-2847;2021;4,25;0
22122;20327;Estancia 3A;11;4;SP83-2847;2021;16,46;0
22122;20327;Estancia 3A;14;4;SP83-2847;2021;12,67;0,0139
22223;20327;Estancia 3A;15;3;SP83-2847;2022;7,46;0
22324;20327;Estancia 3A;15;4;SP83-2847;2023;7,46;0
22425;20327;Estancia 3A;15;5;SP83-2847;2024;7,46;0
22122;20327;Estancia 3A;16;2;SP83-2847;2021;6,99;0
22223;20327;Estancia 3A;16;3;SP83-2847;2021;6,99;0
22223;20327;Estancia 3A;16;3;SP83-2847;2022;6,99;0
22324;20328;Fazenda Monte Libano;1;1;RB975242;2022;30,82;0
22425;20328;Fazenda Monte Libano;1;2;RB975242;2023;30,82;0
22526;20328;Fazenda Monte Libano;1;3;RB975242;2025;30,82;0
22627;20328;Fazenda Monte Libano;1;4;RB975242;2026;30,82;0
22324;20328;Fazenda Monte Libano;2;1;RB975242;2022;14,54;0
22526;20328;Fazenda Monte Libano;2;3;RB975242;2024;14,54;0
22324;20328;Fazenda Monte Libano;4;1;RB975242;2022;11,98;0
22324;20328;Fazenda Monte Libano;5;1;CTC9006;2022;21,35;0
22324;20328;Fazenda Monte Libano;6;1;RB975242;2022;21,53;0
22526;20328;Fazenda Monte Libano;6;3;RB975242;2024;21,53;0
22324;20328;Fazenda Monte Libano;7;1;RB975242;2022;29,02;0
22425;20328;Fazenda Monte Libano;7;2;RB975242;2023;29,02;0
22526;20328;Fazenda Monte Libano;7;3;RB975242;2025;29,02;1
22627;20328;Fazenda Monte Libano;7;4;RB975242;2026;29,02;0
22324;20328;Fazenda Monte Libano;8;1;CTC9006;2022;26,38;0
22526;20328;Fazenda Monte Libano;8;3;CTC9006;2025;26,38;0
22627;20328;Fazenda Monte Libano;8;4;CTC9006;2026;26,38;0
22526;20328;Fazenda Monte Libano;9;3;CTC9006;2024;20,61;0,1667
22526;20328;Fazenda Monte Libano;9;3;CTC9006;2025;20,61;0
22324;20328;Fazenda Monte Libano;10;1;CTC9006;2022;23,37;0
22526;20328;Fazenda Monte Libano;10;3;CTC9006;2024;23,37;0,4167
22627;20328;Fazenda Monte Libano;10;4;CTC9006;2026;23,37;0,25
22324;20328;Fazenda Monte Libano;11;1;CTC9006;2022;28,23;0
22526;20328;Fazenda Monte Libano;11;3;CTC9006;2025;28,23;0
22324;20328;Fazenda Monte Libano;13;1;CTC9006;2022;22,73;0
22324;20328;Fazenda Monte Libano;14;1;CTC9006;2022;21,44;0
22526;20328;Fazenda Monte Libano;14;3;CTC9006;2024;21,44;0,2083
22122;20328;Fazenda Monte Libano;41;3;RB855536;2021;9,94;0,1701
22223;20328;Fazenda Monte Libano;41;4;RB855536;2022;9,94;0,0278
22425;20328;Fazenda Monte Libano;41;1;RB985517;2023;33,18;0
22526;20328;Fazenda Monte Libano;41;2;RB985517;2024;33,18;0
22526;20328;Fazenda Monte Libano;41;2;RB985517;2025;33,18;0
22627;20328;Fazenda Monte Libano;41;3;RB985517;2025;33,18;0
22627;20328;Fazenda Monte Libano;41;3;RB985517;2026;33,18;0
22223;20328;Fazenda Monte Libano;42;4;RB855536;2022;7,25;0
22425;20328;Fazenda Monte Libano;42;1;RB985517;2023;32,05;0
22526;20328;Fazenda Monte Libano;42;2;RB985517;2024;32,05;0
22526;20328;Fazenda Monte Libano;42;2;RB985517;2025;32,05;0
22627;20328;Fazenda Monte Libano;42;3;RB985517;2025;32,05;0
22526;20328;Fazenda Monte Libano;43;2;RB985517;2024;13,81;0
22526;20328;Fazenda Monte Libano;43;2;RB985517;2025;13,81;0
22627;20328;Fazenda Monte Libano;43;3;RB985517;2025;13,81;0
22627;20328;Fazenda Monte Libano;43;3;RB985517;2026;13,81;0,0833
22122;20328;Fazenda Monte Libano;44;3;RB855536;2021;12,72;0,3403
22223;20328;Fazenda Monte Libano;44;4;RB855536;2022;12,72;0,125
22122;20328;Fazenda Monte Libano;45;3;RB855536;2021;19,23;0,2431
22122;20328;Fazenda Monte Libano;46;3;RB855536;2021;10,7;0,0486
22223;20328;Fazenda Monte Libano;46;4;RB855536;2022;10,7;0
22223;20329;Fazenda Santa Clara;1;3;RB867515;2022;2,67;0
22425;20329;Fazenda Santa Clara;1;5;RB867515;2024;2,67;0
22122;20329;Fazenda Santa Clara;2;2;RB867515;2021;3,82;0,3221
22223;20329;Fazenda Santa Clara;2;3;RB867515;2021;3,82;0
22223;20329;Fazenda Santa Clara;2;3;RB867515;2022;3,82;0,0486
22425;20329;Fazenda Santa Clara;2;5;RB867515;2024;3,82;0
22122;20329;Fazenda Santa Clara;3;2;RB867515;2021;2,06;0,6875
22223;20329;Fazenda Santa Clara;3;3;RB867515;2022;2,06;0
22223;20329;Fazenda Santa Clara;5;3;RB867515;2022;0,57;0
22425;20329;Fazenda Santa Clara;6;5;RB867515;2024;0,45;0
22223;20329;Fazenda Santa Clara;7;2;RB867515;2021;16,14;0
22223;20329;Fazenda Santa Clara;7;2;RB867515;2022;16,14;0,1319
22526;20329;Fazenda Santa Clara;7;4;RB867515;2024;16,14;0
22526;20329;Fazenda Santa Clara;7;4;RB867515;2025;16,14;0
22223;20329;Fazenda Santa Clara;8;2;RB867515;2021;20,9;0
22223;20329;Fazenda Santa Clara;8;2;RB867515;2022;20,9;0,1667
22526;20329;Fazenda Santa Clara;8;4;RB867515;2024;20,9;0
22526;20329;Fazenda Santa Clara;8;4;RB867515;2025;20,9;0
22122;20329;Fazenda Santa Clara;9;1;RB867515;2021;11,75;0
22223;20329;Fazenda Santa Clara;9;2;RB867515;2021;11,75;0
22526;20329;Fazenda Santa Clara;11;1;RB075322;2024;18,76;0
22627;20329;Fazenda Santa Clara;11;2;RB075322;2026;18,76;0
22526;20329;Fazenda Santa Clara;13;1;RB075322;2024;6,68;0
22627;20329;Fazenda Santa Clara;14;2;RB075322;2026;4,82;0
22526;20329;Fazenda Santa Clara;15;1;RB075322;2024;7,81;0
22122;20330;Rancho 3 Irmãos;1;2;RB867515;2021;5,29;0,0781
22627;20330;Rancho 3 Irmãos;1;1;CTC9006;2025;9,03;0
22122;20330;Rancho 3 Irmãos;2;2;RB867515;2021;3,8;0,0139
22122;20331;Fazenda Olho D Agua;1;2;RB867515;2021;27,04;0,125
22223;20331;Fazenda Olho D Agua;1;3;RB867515;2021;27,04;0
22223;20331;Fazenda Olho D Agua;1;3;RB867515;2022;27,04;0
22324;20331;Fazenda Olho D Agua;1;4;RB867515;2022;27,04;0
22425;20331;Fazenda Olho D Agua;1;5;RB867515;2024;27,04;0
22526;20331;Fazenda Olho D Agua;1;6;RB867515;2025;27,04;0,25
22223;20331;Fazenda Olho D Agua;2;3;RB867515;2021;15,99;0
22223;20331;Fazenda Olho D Agua;2;3;RB867515;2022;15,99;0
22324;20331;Fazenda Olho D Agua;2;4;RB867515;2022;15,99;0
22425;20331;Fazenda Olho D Agua;2;5;RB867515;2024;15,99;0
22526;20331;Fazenda Olho D Agua;2;6;RB867515;2025;15,99;0
22122;20331;Fazenda Olho D Agua;3;2;RB867515;2021;16,58;0,3403
22223;20331;Fazenda Olho D Agua;3;3;RB867515;2021;16,58;0
22223;20331;Fazenda Olho D Agua;3;3;RB867515;2022;16,58;0
22324;20331;Fazenda Olho D Agua;3;4;RB867515;2022;16,58;0
22425;20331;Fazenda Olho D Agua;3;5;RB867515;2024;16,58;0
22526;20331;Fazenda Olho D Agua;3;6;RB867515;2025;16,58;0
22122;20331;Fazenda Olho D Agua;4;2;RB867515;2021;16,97;0,2083
22223;20331;Fazenda Olho D Agua;4;3;RB867515;2021;16,97;0,0063
22324;20331;Fazenda Olho D Agua;4;4;RB867515;2022;16,97;0
22425;20331;Fazenda Olho D Agua;4;5;RB867515;2024;16,97;0,0208
22526;20331;Fazenda Olho D Agua;4;6;RB867515;2025;16,97;0
22526;20331;Fazenda Olho D Agua;5;6;RB867515;2025;2,78;0
22223;20331;Fazenda Olho D Agua;6;3;RB867515;2021;2,85;0
22223;20331;Fazenda Olho D Agua;6;3;RB867515;2022;2,85;0
22425;20331;Fazenda Olho D Agua;6;5;RB867515;2024;2,85;0
22526;20331;Fazenda Olho D Agua;7;6;RB867515;2025;2,45;0
22526;20331;Fazenda Olho D Agua;8;6;RB867515;2025;1,41;0
22122;20331;Fazenda Olho D Agua;9;2;RB867515;2021;12,4;0,1343
22223;20331;Fazenda Olho D Agua;9;3;RB867515;2021;12,4;0,1597
22223;20331;Fazenda Olho D Agua;9;3;RB867515;2022;12,4;0
22324;20331;Fazenda Olho D Agua;9;4;RB867515;2022;12,4;0,0243
22526;20331;Fazenda Olho D Agua;9;1;RB975242;2024;16,97;0
22627;20331;Fazenda Olho D Agua;9;2;RB975242;2025;16,97;0
22627;20331;Fazenda Olho D Agua;9;2;RB975242;2026;16,97;0,1667
22526;20331;Fazenda Olho D Agua;10;1;RB975242;2024;27,96;0
22526;20331;Fazenda Olho D Agua;10;1;RB975242;2025;27,96;0
22627;20331;Fazenda Olho D Agua;10;2;RB975242;2025;27,96;0
22627;20331;Fazenda Olho D Agua;10;2;RB975242;2026;27,96;0,5
22122;20331;Fazenda Olho D Agua;11;2;RB867515;2021;12,77;0,2535
22223;20331;Fazenda Olho D Agua;11;3;RB867515;2021;12,77;0,0208
22223;20331;Fazenda Olho D Agua;11;3;RB867515;2022;12,77;0
22324;20331;Fazenda Olho D Agua;11;4;RB867515;2022;12,77;0
22526;20331;Fazenda Olho D Agua;11;1;RB975242;2024;12,82;0
22627;20331;Fazenda Olho D Agua;11;2;RB975242;2025;12,82;0
22627;20331;Fazenda Olho D Agua;11;2;RB975242;2026;12,82;0
22122;20331;Fazenda Olho D Agua;12;2;RB867515;2021;7,71;0,125
22223;20331;Fazenda Olho D Agua;12;3;RB867515;2022;7,71;0
22122;20331;Fazenda Olho D Agua;14;2;RB867515;2021;12,63;0,3056
22223;20331;Fazenda Olho D Agua;14;3;RB867515;2021;12,63;0
22223;20331;Fazenda Olho D Agua;14;3;RB867515;2022;12,63;0
22324;20331;Fazenda Olho D Agua;14;4;RB867515;2022;12,63;0
22122;20333;Fazenda Sao Carlos;1;3;RB867515;2021;5,7;0,0521
22223;20333;Fazenda Sao Carlos;1;4;RB867515;2022;5,7;0,6875
22122;20333;Fazenda Sao Carlos;4;3;RB867515;2021;14,63;0,1111
22223;20333;Fazenda Sao Carlos;4;4;RB867515;2022;14,63;0,3194
22122;20333;Fazenda Sao Carlos;5;3;RB867515;2021;16,96;0,0642
22223;20333;Fazenda Sao Carlos;5;4;RB867515;2022;16,96;0,5278
22122;20333;Fazenda Sao Carlos;6;3;RB867515;2021;28,59;0,0162
22223;20333;Fazenda Sao Carlos;6;4;RB867515;2022;28,59;0,0208
22122;20333;Fazenda Sao Carlos;7;3;RB867515;2021;11,08;0
22122;20333;Fazenda Sao Carlos;10;3;RB867515;2021;11,5;0,142
22122;20333;Fazenda Sao Carlos;11;3;RB867515;2021;6,26;0
22223;20333;Fazenda Sao Carlos;11;4;RB867515;2022;6,26;0,3819
22122;20333;Fazenda Sao Carlos;13;3;RB867515;2021;17,37;0,0139
22223;20333;Fazenda Sao Carlos;13;4;RB867515;2022;17,37;0
22122;20333;Fazenda Sao Carlos;14;5;RB867515;2021;16,62;0
22122;20333;Fazenda Sao Carlos;15;3;RB867515;2021;21,57;0,066
22122;20334;Fazenda Alvorada;1;2;RB867515;2021;7,59;0
22223;20334;Fazenda Alvorada;1;3;RB867515;2021;7,59;0
22223;20334;Fazenda Alvorada;1;3;RB867515;2022;7,59;0,2361
22425;20334;Fazenda Alvorada;1;5;RB867515;2024;7,59;0
22122;20334;Fazenda Alvorada;2;2;RB867515;2021;17,55;0,1285
22223;20334;Fazenda Alvorada;2;3;RB867515;2021;17,55;0
22223;20334;Fazenda Alvorada;2;3;RB867515;2022;17,55;0,2014
22425;20334;Fazenda Alvorada;2;5;RB867515;2024;17,55;0
22122;20334;Fazenda Alvorada;3;2;RB867515;2021;12,61;0,0752
22223;20334;Fazenda Alvorada;3;3;RB867515;2021;12,61;0
22223;20334;Fazenda Alvorada;3;3;RB867515;2022;12,61;0
22425;20334;Fazenda Alvorada;3;5;RB867515;2024;12,61;0
22223;20334;Fazenda Alvorada;4;3;RB867515;2022;5,49;1,1458
22122;20334;Fazenda Alvorada;6;2;RB867515;2021;32,06;0,2156
22223;20334;Fazenda Alvorada;6;3;RB867515;2021;32,06;0
22223;20334;Fazenda Alvorada;6;3;RB867515;2022;32,06;0,7535
22425;20334;Fazenda Alvorada;6;5;RB867515;2024;32,06;0
22122;20334;Fazenda Alvorada;7;2;RB867515;2021;7,66;0,2621
22324;20334;Fazenda Alvorada;7;4;RB867515;2022;7,66;0
22425;20334;Fazenda Alvorada;7;5;RB867515;2024;7,66;0
22122;20334;Fazenda Alvorada;10;3;RB867515;2021;15,24;0,0278
22223;20334;Fazenda Alvorada;10;4;RB867515;2022;15,24;0,309
22425;20334;Fazenda Alvorada;10;6;RB867515;2024;15,24;0
22122;20334;Fazenda Alvorada;11;3;RB867515;2021;14,49;0,2257
22425;20334;Fazenda Alvorada;11;6;RB867515;2024;14,49;0
22627;20334;Fazenda Alvorada;13;1;RB075322;2026;8,93;0
22122;20335;Sitio MQ;1;1;VIVEIRO;2021;10,15;0
22223;20335;Sitio MQ;1;2;VIVEIRO;2021;10,15;0
22223;20335;Sitio MQ;1;2;VIVEIRO;2022;10,15;0,3958
22324;20335;Sitio MQ;1;3;VIVEIRO;2022;10,15;0
22324;20335;Sitio MQ;1;3;VIVEIRO;2023;10,15;0,4468
22425;20335;Sitio MQ;1;4;VIVEIRO;2024;10,15;0
22526;20335;Sitio MQ;1;5;VIVEIRO;2025;10,15;0,3125
22122;20335;Sitio MQ;2;1;VIVEIRO;2021;24,01;0
22223;20335;Sitio MQ;2;2;VIVEIRO;2021;24,01;0
22223;20335;Sitio MQ;2;2;VIVEIRO;2022;24,01;0,0174
22324;20335;Sitio MQ;2;3;VIVEIRO;2023;24,01;0,3773
22425;20335;Sitio MQ;2;4;VIVEIRO;2024;23,99;0
22526;20335;Sitio MQ;2;5;VIVEIRO;2025;24,09;0
22122;20335;Sitio MQ;3;1;RB975242;2021;10,97;0,0382
22223;20335;Sitio MQ;3;2;RB975242;2021;10,97;0
22223;20335;Sitio MQ;3;2;RB975242;2022;10,97;0,125
22324;20335;Sitio MQ;3;3;RB975242;2023;10,97;0,8125
22425;20335;Sitio MQ;3;4;RB975242;2024;10,97;0
22526;20335;Sitio MQ;3;5;RB975242;2025;10,97;0
22425;20335;Sitio MQ;4;4;CTC9002;2024;4,95;0
22223;20335;Sitio MQ;5;2;CTC9002;2021;4,7;0
22223;20335;Sitio MQ;5;2;CTC9002;2022;4,7;0
22425;20335;Sitio MQ;5;4;CTC9002;2024;4,7;0
22526;20335;Sitio MQ;5;5;CTC9002;2025;4,7;0
22122;20335;Sitio MQ;7;1;CTC9002;2021;4,46;0
22223;20335;Sitio MQ;7;2;CTC9002;2021;4,46;0
22223;20335;Sitio MQ;7;2;CTC9002;2022;4,46;0,0278
22324;20335;Sitio MQ;7;3;CTC9002;2023;4,46;0,4236
22425;20335;Sitio MQ;7;4;CTC9002;2024;4,46;0
22526;20335;Sitio MQ;7;5;CTC9002;2025;4,46;0
22526;20339;Sitio Sao Joao;1;4;CTC4;2024;6,09;0
22526;20339;Sitio Sao Joao;1;4;CTC4;2025;6,09;0
22223;20339;Sitio Sao Joao;2;1;CTC4;2021;7,66;0
22324;20339;Sitio Sao Joao;2;2;CTC4;2022;7,66;0
22223;20339;Sitio Sao Joao;3;1;CTC4;2021;11,7;0
22223;20339;Sitio Sao Joao;4;1;CTC4;2021;7,89;0
22526;20339;Sitio Sao Joao;4;4;CTC4;2025;7,89;0
22526;20339;Sitio Sao Joao;7;4;CTC4;2025;7,53;0,125
22324;20340;Estancia Izaura;1;1;RB975242;2023;24,62;0,0208
22425;20340;Estancia Izaura;1;2;RB975242;2023;24,62;0
22526;20340;Estancia Izaura;1;3;RB975242;2025;24,62;0
22324;20340;Estancia Izaura;2;1;RB975242;2023;10,17;0,0255
22526;20340;Estancia Izaura;2;3;RB975242;2025;10,17;0
22324;20340;Estancia Izaura;3;1;RB975242;2023;6,76;0
22526;20340;Estancia Izaura;3;3;RB975242;2025;6,76;0
22122;20341;Fazenda Sao Pedro;1;2;RB867515;2021;0,66;0,3542
22526;20341;Fazenda Sao Pedro;1;0;CTC9006;2025;14,8;0
22627;20341;Fazenda Sao Pedro;1;1;CTC9006;2025;16,66;0
22122;20341;Fazenda Sao Pedro;2;2;RB867515;2021;15,67;0,0625
22223;20341;Fazenda Sao Pedro;2;3;RB867515;2022;15,43;0,5833
22627;20341;Fazenda Sao Pedro;2;1;CTC9006;2025;19,31;0
22122;20341;Fazenda Sao Pedro;3;2;RB867515;2021;8,47;0
22627;20341;Fazenda Sao Pedro;3;1;CTC9006;2025;29,4;0
22122;20341;Fazenda Sao Pedro;4;2;RB867515;2021;14,9;0,1192
22223;20341;Fazenda Sao Pedro;4;3;RB867515;2022;14,9;0,4028
22627;20341;Fazenda Sao Pedro;4;1;CTC9006;2025;16,06;0
22627;20341;Fazenda Sao Pedro;5;1;CTC9006;2025;39,76;0
22122;20341;Fazenda Sao Pedro;8;2;RB867515;2021;4,86;0
22122;20341;Fazenda Sao Pedro;10;2;RB867515;2021;10,68;0,0544
22122;20341;Fazenda Sao Pedro;12;2;RB867515;2021;23,45;0,0765
22223;20341;Fazenda Sao Pedro;12;3;RB867515;2022;23,45;0,2917
22122;20341;Fazenda Sao Pedro;13;2;RB867515;2021;16,22;0,1076
22223;20341;Fazenda Sao Pedro;14;1;SP83-2847;2021;6,91;0
22223;20341;Fazenda Sao Pedro;14;1;SP83-2847;2022;6,91;0,1806
22425;20341;Fazenda Sao Pedro;14;3;SP83-2847;2024;6,91;0
22526;20341;Fazenda Sao Pedro;14;4;SP83-2847;2025;6,91;0
22223;20341;Fazenda Sao Pedro;15;1;SP83-2847;2022;3,31;0
22223;20341;Fazenda Sao Pedro;16;1;SP83-2847;2021;4,62;0
22223;20341;Fazenda Sao Pedro;16;1;SP83-2847;2022;4,62;0
22425;20341;Fazenda Sao Pedro;16;3;SP83-2847;2024;4,62;0
22526;20341;Fazenda Sao Pedro;16;4;SP83-2847;2025;4,62;0
22425;20341;Fazenda Sao Pedro;17;1;CTC9006;2024;5,32;0
22526;20341;Fazenda Sao Pedro;17;2;CTC9006;2025;5,32;0
22223;20343;Fazenda Agua Funda;1;2;SP83-5073;2022;2,55;0,0278
22324;20343;Fazenda Agua Funda;1;3;SP83-5073;2023;2,55;0
22526;20343;Fazenda Agua Funda;1;5;SP83-5073;2025;2,55;0
22122;20343;Fazenda Agua Funda;2;1;SP83-5073;2021;2,36;0
22223;20343;Fazenda Agua Funda;2;2;SP83-5073;2021;2,36;0
22324;20343;Fazenda Agua Funda;2;3;SP83-5073;2022;2,36;0
22425;20343;Fazenda Agua Funda;2;4;SP83-5073;2023;2,36;0
22526;20343;Fazenda Agua Funda;2;5;SP83-5073;2025;2,36;0
22223;20343;Fazenda Agua Funda;3;2;SP83-5073;2022;3,55;0
22526;20343;Fazenda Agua Funda;3;5;SP83-5073;2025;3,55;0
22223;20343;Fazenda Agua Funda;4;2;SP83-5073;2021;2,51;0,0833
22425;20343;Fazenda Agua Funda;4;4;SP83-5073;2023;2,51;0
22223;20343;Fazenda Agua Funda;5;2;SP83-5073;2022;2,43;0
22324;20343;Fazenda Agua Funda;5;3;SP83-5073;2022;2,43;0
22223;20343;Fazenda Agua Funda;6;2;SP83-5073;2021;2,96;0,0694
22324;20343;Fazenda Agua Funda;6;3;SP83-5073;2022;2,96;0
22324;20343;Fazenda Agua Funda;6;3;SP83-5073;2023;2,96;0
22425;20343;Fazenda Agua Funda;6;4;SP83-5073;2023;2,96;0
22526;20343;Fazenda Agua Funda;6;5;SP83-5073;2025;2,96;0,1458
22223;20343;Fazenda Agua Funda;7;2;SP83-5073;2022;1,63;0
22122;20344;Fazenda Santa Maria;15;1;RB867515;2021;51,78;0,0625
22223;20344;Fazenda Santa Maria;15;2;RB867515;2021;51,78;0,0417
22223;20344;Fazenda Santa Maria;15;2;RB867515;2022;51,78;0,0509
22425;20344;Fazenda Santa Maria;15;4;RB867515;2024;51,78;0
22526;20344;Fazenda Santa Maria;15;5;RB867515;2025;51,78;0
22223;20344;Fazenda Santa Maria;16;2;RB867515;2021;38,74;0
22223;20344;Fazenda Santa Maria;16;2;RB867515;2022;38,74;0,162
